"ambientes";"property.surface_covered";"property.price";"property.surface_total";"year";"gimnasio";"cochera";"pileta";"precioM2";"precioM2Vecino";"X";"Y"
1;40;70000;40;2016;0;0;0;1750;1547.61904761905;2242876.47236466;6498125.70925233
1;40;71500;40;2016;0;0;0;1787.5;1547.61904761905;2242876.47236466;6498125.70925233
1;40;70500;40;2016;0;0;0;1762.5;1547.61904761905;2242876.47236466;6498125.70925233
1;40;71000;40;2016;0;0;0;1775;1547.61904761905;2242876.47236466;6498125.70925233
1;40;69500;40;2016;0;0;0;1737.5;1547.61904761905;2242876.47236466;6498125.70925233
1;130;1e+05;276;2015;0;1;1;769.230769230769;750;2243472.65390329;6503510.7700421
2;100;160000;110;2016;0;0;0;1600;1739.13043478261;2245792.49486389;6498255.90728948
1;145;260000;150;2016;0;1;0;1793.10344827586;1839.11764705882;2244359.69214672;6497486.33532026
3;120;150000;230;2016;0;0;0;1250;1125;2235245.3484866;6509430.96613675
1;46;90000;61;2016;0;0;0;1956.52173913043;1847.82608695652;2243542.56075569;6497248.63897187
3;257;190000;166;2016;0;0;1;739.299610894942;1481.48148148148;2246527.62833115;6498267.33763892
1;105;105000;130;2016;0;1;0;1000;1555.55555555556;2243069.85917525;6497666.65512271
2;75;2e+05;85;2016;0;0;0;2666.66666666667;1888.88888888889;2243839.28862297;6496699.04318198
1;50;90000;60;2016;0;1;1;1800;1708.33333333333;2245736.4312216;6498368.52711077
2;450;320000;450;2016;0;1;1;711.111111111111;1560;2243771.66814765;6497883.78864399
1;47;72000;60;2016;0;0;0;1531.91489361702;1355.93220338983;2243957.91244477;6498983.68255096
3;110;120000;230;2015;0;1;0;1090.90909090909;1125;2235052.72313853;6509483.530637
2;300;380000;2700;2016;0;0;1;1266.66666666667;1560;2243771.66814765;6497883.78864399
1;174;2e+05;174;2016;0;1;0;1149.42528735632;1000;2242397.99015322;6494567.08233277
4;374;290000;374;2016;0;0;1;775.401069518717;1560;2243771.66814765;6497883.78864399
1;262;270000;262;2016;0;0;0;1030.53435114504;1000;2242397.99015322;6494567.08233277
1;275;290000;275;2016;0;1;0;1054.54545454545;1000;2242397.99015322;6494567.08233277
4;336;450000;336;2016;0;0;1;1339.28571428571;1875;2243720.46802998;6496596.49855389
2;240;220000;240;2016;0;1;0;916.666666666667;1037.03703703704;2243933.88122271;6499854.81974073
4;350;220000;1100;2016;0;1;1;628.571428571429;1106.66666666667;2243813.60146425;6499908.02788181
4;330;650000;1500;2016;0;0;1;1969.69696969697;1560;2243771.66814765;6497883.78864399
3;330;480000;330;2016;0;0;1;1454.54545454545;1354.54545454545;2243947.89687288;6498749.40236805
3;240;220000;240;2016;0;1;1;916.666666666667;1560;2243771.66814765;6497883.78864399
1;300;330000;300;2016;0;1;1;1100;1560;2243771.66814765;6497883.78864399
3;126;250000;165;2016;1;1;1;1984.12698412698;851.65674148725;2242378.085842;6495840.92211396
1;53;62000;53;2016;0;0;0;1169.81132075472;1312.5;2244768.66766307;6500055.02514236
1;49;72000;49;2016;0;0;0;1469.38775510204;1500;2242849.49785741;6498255.71285305
3;140;4e+05;140;2016;0;0;0;2857.14285714286;1857.14285714286;2243976.9366008;6497341.20378062
1;200;3e+05;200;2016;0;0;0;1500;1111.80555555556;2237724.56347177;6501230.11158192
1;50;80000;50;2016;0;0;0;1600;1888.88888888889;2244339.6654575;6497179.6401275
1;67;105000;67;2016;0;0;0;1567.16417910448;1866.66666666667;2244399.19107461;6497304.49036255
1;47;85100;49;2016;0;0;0;1810.63829787234;1746.98795180723;2244443.85862888;6497778.27678184
1;54;85000;54;2016;0;1;0;1574.07407407407;1814.28571428571;2243411.83156262;6496735.45216079
3;90;150000;90;2016;0;1;0;1666.66666666667;399.916666666667;2245071.84585108;6507236.43754727
1;250;280000;250;2016;0;1;0;1120;1562.5;2243767.75683892;6497865.06455156
2;85;180000;85;2016;0;1;0;2117.64705882353;1807.82674772036;2243346.00575868;6496918.87018533
2;70;148000;70;2016;0;0;0;2114.28571428571;1560;2243771.66814765;6497883.78864399
3;110;175000;110;2016;0;1;0;1590.90909090909;1893.93939393939;2244005.12041631;6497115.97432921
2;64;101000;64;2016;0;0;0;1578.125;1560;2243771.66814765;6497883.78864399
2;54;110000;54;2016;0;0;0;2037.03703703704;1571.42857142857;2243105.96326245;6498144.80351444
1;55;85000;55;2016;0;0;0;1545.45454545455;1560;2243771.66814765;6497883.78864399
2;73;85000;73;2016;0;1;1;1164.38356164384;1451.61290322581;2242832.86634121;6497013.4316421
3;130;280000;130;2016;0;0;0;2153.84615384615;1560;2243771.66814765;6497883.78864399
3;125;270000;140;2016;0;0;0;2160;1906.92640692641;2243890.77063204;6496816.06454105
2;81;50000;81;2016;0;0;0;617.283950617284;1106.2030075188;2242059.7055282;6499559.50407916
1;51;83500;51;2016;0;0;0;1637.25490196078;1388.88888888889;2243281.74686642;6498791.424196
1;120;220000;120;2016;0;0;0;1833.33333333333;1902.38095238095;2243973.56831106;6496640.49128917
1;46;95000;46;2016;0;0;0;2065.21739130435;1888.88888888889;2244339.6654575;6497179.6401275
2;64;121000;67;2016;0;0;0;1890.625;1780;2244277.23547827;6497689.15043025
1;49;62000;49;2016;0;0;0;1265.30612244898;1300;2244452.28348129;6500054.20216566
3;178;155000;178;2016;0;0;0;870.786516853933;1324.66216216216;2244133.5282546;6498356.21411573
2;96;150000;118;2016;0;1;0;1562.5;1829.26829268293;2245059.67077929;6497360.24144272
1;45;75000;45;2016;1;0;1;1666.66666666667;1768.39539007092;2245583.92684287;6498079.82839178
1;49;65000;49;2016;0;0;0;1326.5306122449;1500;2242849.49785741;6498255.71285305
1;110;170000;110;2016;0;1;0;1545.45454545455;1888.88888888889;2243794.2551214;6496719.47867737
1;64;97000;65;2016;0;0;0;1515.625;1780.48780487805;2244277.23547827;6497689.15043025
2;65;163000;68;2016;0;1;0;2507.69230769231;1715.35181236674;2243732.20507751;6497452.93657812
2;70;150000;70;2016;0;1;0;2142.85714285714;1780;2243242.00896067;6496691.9275032
2;80;150000;85;2016;0;0;0;1875;1857.14285714286;2243807.31657008;6497263.81495598
1;49;92000;49;2016;0;0;0;1877.55102040816;1560;2243771.66814765;6497883.78864399
2;62;115000;62;2016;0;0;0;1854.83870967742;1796.875;2243341.4847697;6496564.15568738
2;70;135000;70;2016;0;0;0;1928.57142857143;1851.85185185185;2244790.99377985;6497462.97258232
1;49;96400;52;2016;0;0;0;1967.34693877551;1857.14285714286;2243807.31657008;6497263.81495598
3;177;240000;177;2016;0;1;0;1355.93220338983;1369.5652173913;2243484.60375859;6498949.57242834
1;63;119000;72;2016;0;0;0;1888.88888888889;1857.14285714286;2243807.31657008;6497263.81495598
3;100;190000;100;2016;0;0;0;1900;1562.5;2243712.05653696;6497911.32478627
2;90;60000;90;2016;0;0;0;666.666666666667;1250;2244263.47963429;6498885.65131884
2;63;123000;63;2016;0;0;0;1952.38095238095;1560;2243771.66814765;6497883.78864399
1;43;73000;43;2016;0;0;0;1697.67441860465;800;2242586.05045357;6496636.85133971
1;50;87000;50;2016;0;0;1;1740;1823.75;2243460.98549239;6497183.9414886
2;80;110000;80;2016;0;0;0;1375;1388.88888888889;2243584.06026783;6498589.7769313
2;90;180000;90;2016;0;1;0;2000;1900;2243973.56831106;6496640.49128917
1;52;107000;52;2016;0;0;0;2057.69230769231;1780;2244277.23547827;6497689.15043025
2;70;80000;70;2016;0;0;0;1142.85714285714;1888.88888888889;2244859.10245536;6497248.93389452
1;46;95000;46;2016;0;0;0;2065.21739130435;1888.88888888889;2244339.6654575;6497179.6401275
2;427;2e+05;625;2016;0;1;1;468.384074941452;1049.12935323383;2238909.84958729;6505669.9853486
1;416;380000;1193;2016;0;1;1;913.461538461538;1123.52941176471;2237650.47807372;6505554.5319252
1;135;135000;150;2016;0;1;1;1000;1052.63157894737;2239810.1081697;6501976.44065428
3;327;450000;327;2016;0;1;1;1376.14678899083;1222.22222222222;2235321.79093336;6506386.1806445
2;75;120000;95;2016;0;0;0;1600;1833.33333333333;2243529.31693419;6497363.648868
1;45;55000;40;2016;0;0;0;1222.22222222222;1500;2243838.86082263;6498036.62083314
2;65;90000;65;2016;0;0;0;1384.61538461538;1840;2244654.84604315;6497554.42621877
2;140;230000;78;2016;0;0;0;1642.85714285714;1777.77777777778;2244286.08670743;6497691.59473409
1;48;46000;48;2016;0;0;0;958.333333333333;1102.5641025641;2243234.07034838;6500231.77522633
2;94;150000;94;2016;0;0;0;1595.74468085106;1000;2240319.37428727;6500329.52627273
2;109;83000;139;2015;0;1;0;761.467889908257;934.086629001883;2240905.46445616;6501915.75057404
1;140;180000;140;2016;0;0;0;1285.71428571429;1885.24590163934;2243919.70312818;6497213.97246031
2;70;110000;80;2016;0;0;0;1571.42857142857;1497.08333333333;2243571.21777974;6497991.14538768
4;225;250000;250;2015;0;1;0;1111.11111111111;1000;2239494.10054786;6503574.84976224
3;169;180000;215;2015;0;1;1;1065.08875739645;1154.54824561404;2241421.49630814;6499570.26019
2;260;130000;300;2016;0;1;0;500;927.777777777778;2246908.70034416;6499131.90707349
2;82;115000;60;2016;1;0;1;1402.43902439024;1700;2245903.82512181;6498425.8395149
3;116;145000;116;2016;0;0;0;1250;1471.69811320755;2243642.40891094;6498113.34389048
2;65;95000;80;2016;0;1;0;1461.53846153846;750;2239591.96005465;6499406.37817775
2;78;230000;140;2016;0;0;0;2948.71794871795;1825;2244522.08660791;6497603.28394826
1;50;67000;50;2016;0;0;0;1340;1754.71698113208;2244048.4096498;6497495.07157067
2;110;1e+05;175;2016;0;0;0;909.090909090909;829.166666666667;2242995.12210571;6504455.03160379
3;168;250000;241;2016;0;1;0;1488.09523809524;1560;2243771.66814765;6497883.78864399
3;146;220000;287;2016;0;1;0;1506.84931506849;1560;2243771.66814765;6497883.78864399
3;140;180000;90;2015;0;0;0;1285.71428571429;1565.71428571429;2243010.82241951;6498177.59905786
4;298;250000;600;2015;0;1;1;838.926174496644;1085.71428571429;2239646.10772062;6505972.30165018
1;40;75000;40;2016;0;0;0;1875;1317.02127659574;2242552.4134623;6498673.868039
1;40;68000;40;2016;0;0;0;1700;1317.02127659574;2242552.4134623;6498673.868039
1;40;68000;40;2016;0;0;0;1700;1317.02127659574;2242552.4134623;6498673.868039
1;40;72000;40;2016;0;0;0;1800;1317.02127659574;2242552.4134623;6498673.868039
1;40;72000;40;2016;0;0;0;1800;1317.02127659574;2242552.4134623;6498673.868039
1;40;70000;40;2016;0;0;0;1750;1317.02127659574;2242552.4134623;6498673.868039
2;73;120000;80;2016;0;0;0;1643.83561643836;1857.14285714286;2244567.6208488;6497343.56733037
3;160;159000;160;2016;0;0;0;993.75;1166.66666666667;2241270.44742455;6505565.21791668
1;118;133000;139;2016;0;1;0;1127.1186440678;1000;2234811.41581349;6509731.02361624
4;240;1e+05;420;2016;0;1;0;416.666666666667;1560;2243771.66814765;6497883.78864399
2;62;1e+05;62;2016;0;0;0;1612.90322580645;1869.58333333333;2243651.3537645;6497097.16568671
1;40;60000;45;2016;0;0;0;1500;1524.61662631154;2246518.93011982;6498558.75785008
3;580;6e+05;1200;2015;1;0;1;1034.48275862069;1216.98113207547;2238085.07182995;6502435.21352558
2;108;140000;108;2016;0;0;0;1296.2962962963;1837.83783783784;2244320.57740752;6497490.55667734
1;60;80000;67;2016;0;0;0;1333.33333333333;1888.88888888889;2244102.0448349;6497285.52461191
2;48;98000;50;2016;0;0;0;2041.66666666667;1888.88888888889;2243839.28862297;6496699.04318198
2;70;115000;70;2016;0;0;0;1642.85714285714;1382.97872340426;2243752.36279204;6498518.45021163
1;50;107000;55;2016;0;0;0;2140;1547.61904761905;2243760.04261755;6497902.40399194
1;47;85000;67;2016;0;1;0;1808.51063829787;1857.14285714286;2243617.56549103;6497197.97016887
1;47;97000;53;2016;0;0;0;2063.82978723404;1547.61904761905;2243760.04261755;6497902.40399194
1;50;114999;55;2016;0;0;0;2299.98;1547.61904761905;2243760.04261755;6497902.40399194
2;73;155000;103;2016;1;1;1;2123.28767123288;1695.65217391304;2245849.45604699;6498645.7747033
2;72;1700000;70;2016;0;1;1;23611.1111111111;1300;2244425.10340911;6500220.59022848
1;40;42000;46;2016;0;0;0;1050;1259.03238095238;2242827.87341413;6499497.48692711
1;300;170000;200;2016;0;1;1;566.666666666667;1000;2240954.65381257;6503086.28128244
2;58;115000;72;2016;0;0;0;1982.75862068966;1830.98591549296;2243540.0741428;6497368.33450415
1;180;160000;180;2016;0;1;0;888.888888888889;1902.43902439024;2243851.33991692;6497039.92470978
2;90;160000;100;2016;0;1;0;1777.77777777778;1375;2243598.86812222;6498902.07788424
2;59;125000;59;2016;1;0;1;2118.64406779661;1850;2244916.90668553;6497336.0747023
4;209;160000;209;2016;0;1;0;765.55023923445;916.666666666667;2242215.01994069;6495478.05641706
1;120;155000;120;2016;0;0;0;1291.66666666667;1375;2243642.24222168;6498894.93728937
3;100;215000;125;2016;1;1;1;2150;1281.57894736842;2242934.93652541;6495250.07923189
3;290;350000;290;2016;0;0;0;1206.89655172414;995.575221238938;2239812.52474152;6504081.4936833
4;350;385000;350;2016;0;1;1;1100;1250;2238007.20281565;6505386.12299394
4;360;350000;360;2016;0;1;1;972.222222222222;1358.03360849057;2237632.79335944;6505305.66959436
2;70;113000;78;2016;0;0;0;1614.28571428571;1189.5777178796;2242908.99540203;6499713.44551519
1;48;75000;48;2016;1;0;1;1562.5;859.031693472091;2240952.82917257;6496654.62214356
3;200;3e+05;200;2016;0;1;0;1500;1100;2240443.22355972;6500263.48611207
3;155;220000;180;2016;0;1;0;1419.35483870968;1201.2987012987;2246719.60425443;6493967.61112565
2;340;5e+05;1500;2016;0;1;1;1470.58823529412;1242.10526315789;2233317.50471915;6504937.92701111
1;220;185000;220;2016;0;1;1;840.909090909091;1560;2243771.66814765;6497883.78864399
3;130;1e+05;140;2016;0;1;0;769.230769230769;1386.13861386139;2243293.57681991;6498721.54539866
1;51;110000;54;2016;0;0;0;2156.86274509804;1888.88888888889;2243841.91172979;6496697.478874
4;250;350000;250;2016;0;1;0;1400;1375;2243539.89381717;6498732.4374828
1;50;50000;50;2016;0;0;0;1000;1157.77777777778;2240920.78725174;6499858.75276695
2;250;3e+05;500;2016;0;1;0;1200;1266.66666666667;2238522.79222463;6504798.92440941
4;178;180000;172;2016;0;1;0;1011.23595505618;648.793893129771;2245910.80965735;6501216.1679663
3;300;3e+05;900;2016;0;0;1;1000;1000;2239854.20493174;6503655.62620552
1;300;5e+05;1235;2016;0;1;1;1666.66666666667;1425.59523809524;2244794.73346046;6493518.933004
3;114;140000;140;2015;0;1;0;1228.0701754386;1375;2243505.5066511;6498933.01444846
1;49;90000;60;2015;0;0;0;1836.73469387755;1888.88888888889;2244195.36269661;6497185.95197237
4;154;101000;154;2016;0;0;0;655.844155844156;888.19282859018;2242507.27656922;6496148.31385174
1;223;230000;622;2016;0;1;0;1031.39013452915;1068.45039018952;2240590.042168;6502718.45905115
1;59;45000;59;2016;0;0;0;762.71186440678;1222.22222222222;2242757.80479537;6499386.0519091
1;46;1e+05;55;2016;0;0;0;2173.91304347826;1789.47368421053;2244374.83931058;6497659.8584491
1;72;120000;72;2016;0;0;0;1666.66666666667;1740.74074074074;2243882.06092829;6497501.46713735
1;40;55000;40;2016;0;0;0;1375;1500;2243838.86082263;6498036.62083314
1;43;47000;40;2016;0;0;0;1093.02325581395;1757.57575757576;2244624.28817151;6497844.09560924
1;65;110000;65;2016;0;0;1;1692.30769230769;1607.7380952381;2243913.88759905;6497803.43164076
1;45;120000;45;2016;0;1;1;2666.66666666667;1600;2243943.63390782;6497824.58039355
1;50;59700;50;2016;0;0;0;1194;1888.88888888889;2243841.91172979;6496697.478874
1;42;82000;40;2016;0;1;0;1952.38095238095;1883.03693570451;2243766.23306277;6497239.02036457
1;57;122000;61;2016;0;0;0;2140.35087719298;1789.47368421053;2244374.83931058;6497659.8584491
2;70;25000;70;2016;0;1;0;357.142857142857;415.486725663717;2238410.6743303;6509180.27367475
2;72;92000;68;2016;0;0;0;1277.77777777778;1717.58395522388;2243733.49806217;6497452.36284417
2;68;90000;68;2016;0;0;0;1323.52941176471;1750;2243852.72124058;6497400.92469028
2;60;95000;60;2016;0;0;0;1583.33333333333;1750;2243852.72124058;6497400.92469028
2;60;115000;60;2016;0;0;0;1916.66666666667;1489.12529550827;2243496.27903855;6497974.48142658
2;65;150000;65;2016;0;0;0;2307.69230769231;1755.55555555556;2244034.87261907;6497466.16882457
3;90;105000;90;2016;0;1;0;1166.66666666667;1061.53846153846;2234992.77031039;6509218.34115795
3;180;350000;180;2016;0;1;0;1944.44444444444;1875;2244240.42584023;6497235.88858652
3;110;3e+05;110;2016;0;0;0;2727.27272727273;1883.09914129586;2243853.93849356;6496543.83751121
1;120;250000;120;2016;0;0;0;2083.33333333333;1875;2244233.42885168;6497225.95844829
1;130;65000;130;2016;0;1;0;500;530.151515151515;2237907.52385046;6491793.74322632
1;125;160000;150;2016;0;1;0;1280;1875;2244756.16284948;6497221.36585168
4;200;460000;120;2016;0;1;1;2300;1437.12574850299;2245316.79237284;6491634.72285322
5;200;185000;270;2016;0;1;1;925;833.333333333333;2240190.44060191;6498968.16675174
3;300;290000;1350;2015;0;1;0;966.666666666667;1243.24324324324;2246205.23514178;6490485.50194184
2;60;110000;60;2016;0;0;0;1833.33333333333;1571.42857142857;2243109.26960675;6498143.39215016
2;70;115000;70;2016;0;0;0;1642.85714285714;1571.42857142857;2243109.26960675;6498143.39215016
2;70;120000;70;2016;0;0;0;1714.28571428571;1571.42857142857;2243109.26960675;6498143.39215016
2;70;110000;70;2016;0;0;0;1571.42857142857;1571.42857142857;2243109.26960675;6498143.39215016
2;50;75000;50;2016;0;0;0;1500;1550;2242876.47236466;6498125.70925233
2;58;45000;58;2016;0;0;0;775.862068965517;1229.11255411255;2245845.74972956;6499586.74132288
2;110;117500;100;2016;0;0;0;1068.18181818182;1366.66666666667;2243713.06610045;6498761.42571626
1;400;250000;400;2016;0;1;1;625;1181.17526975795;2244278.74480443;6494805.66944518
2;51;88000;60;2016;0;1;0;1725.49019607843;1415.38461538462;2242779.58962775;6497492.91624269
2;60;120000;66;2016;0;0;0;2000;1888.88888888889;2243901.71521678;6496535.17998889
1;220;220000;600;2016;0;1;0;1000;1560;2243771.66814765;6497883.78864399
2;74;119000;90;2016;0;0;0;1608.10810810811;1870.88744588745;2244412.04975034;6497340.25741756
2;65;85000;65;2016;0;0;0;1307.69230769231;1857.8125;2244147.41245788;6497387.05736773
4;300;335000;600;2016;0;1;1;1116.66666666667;1336.30952380952;2235309.6190984;6505270.66588685
3;100;180000;100;2016;0;1;0;1800;1192.01228878648;2242282.88586473;6498399.12724855
3;120;75000;375;2016;0;1;1;625;718.75;2236216.68817152;6509571.71248896
3;153;95000;300;2016;0;1;0;620.915032679739;455.755156353959;2239065.9742092;6497730.16605912
2;98;189000;115;2016;0;0;1;1928.57142857143;1902.43902439024;2244187.83680081;6497123.714552
1;350;350000;176;2016;0;0;0;1000;1454.54545454545;2243315.6683738;6498541.3273916
2;57;115000;60;2016;0;0;0;2017.54385964912;1913.42701014832;2244031.57642473;6496772.10968655
3;170;170000;250;2016;0;1;0;1000;981.120943952802;2240063.58713096;6504346.64603693
3;170;170000;250;2016;0;1;0;1000;981.120943952802;2240063.58713096;6504346.64603693
3;170;140000;270;2016;0;0;0;823.529411764706;1235.95505617978;2237791.27253102;6501316.49489074
3;170;180000;505;2016;0;0;1;1058.82352941176;1560;2243771.66814765;6497883.78864399
2;70;96000;90;2016;1;1;1;1371.42857142857;1654.78723404255;2245373.7112436;6498956.27879481
3;200;160000;300;2015;0;1;1;800;920;2241610.70244621;6502899.78028607
2;262;305000;812;2016;0;1;0;1164.12213740458;1269.23076923077;2235444.4934095;6505589.29692009
3;135;135000;135;2016;0;0;0;1000;1500;2243687.77723067;6498055.34933317
4;420;450000;1510;2015;0;1;1;1071.42857142857;1312.5;2244574.95622425;6500193.84427661
5;835;1200000;3070;2015;0;1;1;1437.12574850299;1441.63979732842;2245213.52800441;6491521.48865707
1;260;220000;350;2015;0;1;1;846.153846153846;1312.5;2244574.95622425;6500193.84427661
4;336;230000;372;2015;0;1;1;684.52380952381;733.333333333333;2246128.87386628;6496370.53848563
3;240;250000;800;2016;0;1;0;1041.66666666667;888.888888888889;2242491.06044665;6501852.89165895
1;260;220000;350;2015;0;1;1;846.153846153846;1312.5;2244574.95622425;6500193.84427661
