"VIVIENDA_REF_ID";"RADIO_REF_ID";"TIPVV";"V01";"V02";"V00";"URP";"INCALSERV";"INMAT";"MUNI";"LOCAL";"INCALCONS";"TOTHOG"
141359;356;1;4;1;0;1;1;2;20020001;2002010;2;1
215277;483;1;4;1;0;1;1;2;20020001;2002010;2;1
222589;497;1;4;1;0;1;1;1;20020001;2002010;1;1
158390;390;1;4;1;0;1;1;1;20020001;2002010;1;1
144353;362;1;4;1;0;1;1;2;20020001;2002010;2;1
282960;630;1;4;1;0;1;1;1;20030001;2003010;1;1
247833;547;1;4;1;0;1;1;1;20030001;2003010;1;1
259115;575;1;4;1;0;1;1;1;20030001;2003010;1;1
321565;729;1;4;1;0;1;1;2;20030001;2003010;2;1
298891;669;1;4;1;0;1;1;2;20030001;2003010;2;1
275069;613;1;4;1;0;1;1;1;20030001;2003010;1;1
272867;607;1;4;1;0;1;1;1;20030001;2003010;1;1
279589;624;1;4;1;0;1;1;1;20030001;2003010;1;1
281716;628;1;4;1;0;1;3;4;20030001;2003010;3;1
302694;678;1;4;1;0;1;1;1;20030001;2003010;1;1
294882;661;1;4;1;0;1;1;2;20030001;2003010;2;1
301367;675;1;4;1;0;1;1;1;20030001;2003010;1;1
278043;621;1;4;1;0;1;1;1;20030001;2003010;1;1
279179;623;1;4;1;0;1;1;1;20030001;2003010;1;1
278107;621;1;4;1;0;1;1;1;20030001;2003010;1;1
270073;599;1;4;1;0;1;1;1;20030001;2003010;1;1
250938;555;1;4;1;0;1;1;1;20030001;2003010;1;1
255513;567;1;4;1;0;1;1;1;20030001;2003010;1;1
322443;732;1;4;1;0;1;1;1;20030001;2003010;1;1
298781;668;1;4;1;0;1;1;2;20030001;2003010;2;1
322127;731;1;6;1;0;1;1;1;20030001;2003010;3;1
251410;556;1;4;1;0;1;1;1;20030001;2003010;1;1
244764;540;1;4;1;0;1;1;1;20030001;2003010;1;1
250706;554;1;4;1;0;1;1;1;20030001;2003010;1;1
332364;759;1;4;1;0;1;1;1;20030001;2003010;1;1
278293;621;1;4;1;0;1;1;1;20030001;2003010;1;1
319194;722;1;4;1;0;1;1;1;20030001;2003010;1;1
277770;620;1;4;1;0;1;1;1;20030001;2003010;1;1
285077;636;1;6;1;0;1;1;1;20030001;2003010;3;1
281245;627;1;4;1;0;1;1;1;20030001;2003010;1;1
277643;620;1;4;1;0;1;1;1;20030001;2003010;1;1
272198;605;1;4;1;0;1;1;1;20030001;2003010;1;1
287399;642;1;4;1;0;1;1;1;20030001;2003010;1;1
253987;563;1;4;1;0;1;1;1;20030001;2003010;1;1
323663;735;1;4;1;0;1;1;1;20030001;2003010;1;1
338294;774;1;4;1;0;1;1;1;20030001;2003010;1;1
333230;762;1;5;1;0;1;1;1;20030001;2003010;1;1
280605;626;1;6;1;0;1;1;1;20030001;2003010;3;1
277585;620;1;6;1;0;1;1;1;20030001;2003010;1;1
290690;651;1;4;1;0;1;1;1;20030001;2003010;1;1
304633;684;1;1;1;0;1;1;1;20030001;2003010;1;1
256142;569;1;4;1;0;1;1;1;20030001;2003010;1;1
314259;710;1;4;1;0;1;1;1;20030001;2003010;1;1
256091;569;1;4;1;0;1;1;1;20030001;2003010;1;1
335956;768;1;4;1;0;1;1;1;20030001;2003010;1;1
250515;553;1;4;1;0;1;1;1;20030001;2003010;1;1
336313;769;1;4;1;0;1;1;2;20030001;2003010;2;1
337019;771;1;4;1;0;1;1;1;20030001;2003010;1;1
257816;572;1;4;1;0;1;1;1;20030001;2003010;1;1
328513;748;1;4;1;0;1;1;1;20030001;2003010;3;1
249954;552;1;4;1;0;1;1;1;20030001;2003010;1;1
273335;609;1;5;1;0;1;1;3;20030001;2003010;2;1
240273;529;1;4;1;0;1;1;1;20030001;2003010;1;1
289665;648;1;6;1;0;1;1;1;20030001;2003010;1;1
252944;561;1;4;1;0;1;1;1;20030001;2003010;1;1
278315;621;1;4;1;0;1;1;1;20030001;2003010;1;1
310141;699;1;4;1;0;1;1;1;20030001;2003010;1;1
266206;590;1;4;1;0;1;1;1;20030001;2003010;1;1
243438;536;1;4;1;0;1;1;1;20030001;2003010;1;1
279353;623;1;5;1;0;1;1;1;20030001;2003010;1;2
296207;664;1;4;1;0;1;1;1;20030001;2003010;1;1
282185;629;1;4;1;0;1;1;1;20030001;2003010;1;1
241485;531;1;4;1;0;1;1;2;20030001;2003010;2;1
279979;624;1;4;1;0;1;1;1;20030001;2003010;1;1
270390;600;1;4;1;0;1;1;1;20030001;2003010;1;1
268445;594;1;4;1;0;1;1;1;20030001;2003010;1;1
288601;645;1;4;1;0;1;1;1;20030001;2003010;1;1
268596;595;1;4;1;0;1;1;1;20030001;2003010;1;1
255239;567;1;4;1;0;1;1;1;20030001;2003010;1;1
334226;764;1;4;1;0;1;1;1;20030001;2003010;1;1
319450;723;1;4;1;0;1;1;1;20030001;2003010;1;1
308711;695;1;4;1;0;1;1;1;20030001;2003010;1;1
332448;759;1;4;1;0;1;1;1;20030001;2003010;1;1
336471;769;1;1;1;0;1;1;1;20030001;2003010;1;1
262281;582;1;4;1;0;1;1;1;20030001;2003010;1;1
282809;630;1;4;1;0;1;1;1;20030001;2003010;1;1
336503;769;1;4;1;0;1;1;1;20030001;2003010;1;1
255665;568;1;4;1;0;1;1;2;20030001;2003010;2;1
301649;676;1;4;1;0;1;1;1;20030001;2003010;1;1
333552;763;1;4;1;0;1;1;1;20030001;2003010;1;1
241586;531;1;4;1;0;1;1;1;20030001;2003010;1;1
274148;611;1;4;1;0;1;1;1;20030001;2003010;1;1
260800;578;1;1;1;0;1;1;3;20030001;2003010;2;2
253762;563;1;4;1;0;1;1;1;20030001;2003010;1;1
296063;664;1;4;1;0;1;1;1;20030001;2003010;1;1
304819;684;1;4;1;0;1;1;1;20030001;2003010;1;1
299998;671;1;4;1;0;1;1;1;20030001;2003010;1;1
294450;660;1;4;1;0;1;1;1;20030001;2003010;1;1
319092;722;1;5;1;0;1;3;1;20030001;2003010;3;1
337468;772;1;4;1;0;1;1;2;20030001;2003010;2;1
266323;590;1;4;1;0;1;1;1;20030001;2003010;1;1
292818;655;1;4;1;0;1;1;1;20030001;2003010;1;1
323718;736;1;4;1;0;1;1;1;20030001;2003010;1;1
326887;744;1;4;1;0;1;1;1;20030001;2003010;1;1
327747;746;1;4;1;0;1;1;1;20030001;2003010;1;1
265282;588;1;4;1;0;1;1;1;20030001;2003010;1;1
303476;680;1;4;1;0;1;1;1;20030001;2003010;1;1
306922;690;1;4;1;0;1;1;1;20030001;2003010;1;2
264911;587;1;4;1;0;1;1;1;20030001;2003010;1;1
257450;572;1;4;1;0;1;1;1;20030001;2003010;1;1
385361;922;1;4;1;0;1;1;1;20040001;2004010;1;1
406771;982;1;4;1;0;1;1;1;20040001;2004010;1;1
412891;1001;1;4;1;0;1;1;1;20040001;2004010;1;2
392887;941;1;4;1;0;1;1;1;20040001;2004010;1;1
363166;854;1;4;1;0;1;1;2;20040001;2004010;2;1
399533;958;1;4;1;0;1;1;1;20040001;2004010;1;1
394531;943;1;4;1;0;1;1;1;20040001;2004010;1;1
377780;896;1;5;1;0;1;1;1;20040001;2004010;1;2
372217;880;1;4;1;0;1;1;1;20040001;2004010;1;1
399471;958;1;4;1;0;1;1;1;20040001;2004010;1;1
402908;969;1;4;1;0;1;1;1;20040001;2004010;1;1
343125;792;1;1;1;0;1;1;1;20040001;2004010;1;1
355329;832;1;4;1;0;1;1;1;20040001;2004010;1;1
404067;973;1;1;1;0;1;1;1;20040001;2004010;1;1
382734;914;1;4;1;0;1;1;1;20040001;2004010;1;1
409627;991;1;1;1;0;1;1;3;20040001;2004010;2;2
381621;910;1;4;1;0;1;1;1;20040001;2004010;1;1
401709;965;1;4;1;0;1;1;1;20040001;2004010;1;1
422508;1029;1;1;1;0;1;1;2;20040001;2004010;2;2
356454;835;1;4;1;0;1;1;1;20040001;2004010;1;1
419920;1023;1;1;1;0;1;2;2;20040001;2004010;3;1
394627;944;1;4;1;0;1;1;1;20040001;2004010;1;1
364663;856;1;6;1;0;1;1;1;20040001;2004010;1;1
366423;862;1;5;1;0;1;1;1;20040001;2004010;3;1
409802;992;1;5;1;0;1;1;2;20040001;2004010;2;1
389002;931;1;4;1;0;1;1;1;20040001;2004010;1;1
381460;910;1;4;1;0;1;1;1;20040001;2004010;1;1
350463;817;1;1;1;0;1;1;1;20040001;2004010;1;1
421785;1028;1;1;1;0;1;1;1;20040001;2004010;1;1
410055;992;1;4;1;0;1;1;1;20040001;2004010;1;1
413704;1003;1;4;1;0;1;1;1;20040001;2004010;1;1
390685;934;1;4;1;0;1;1;1;20040001;2004010;1;1
375396;890;1;1;1;0;1;1;3;20040001;2004010;2;1
406685;982;1;4;1;0;1;1;1;20040001;2004010;1;1
366703;863;1;4;1;0;1;1;1;20040001;2004010;1;1
366547;862;1;1;1;0;1;1;1;20040001;2004010;1;1
348478;811;1;1;1;0;1;1;1;20040001;2004010;1;2
365442;859;1;1;1;0;1;1;1;20040001;2004010;1;1
346700;805;1;1;1;0;1;1;1;20040001;2004010;1;1
392385;939;1;1;1;0;1;1;1;20040001;2004010;1;1
389789;933;1;4;1;0;1;1;1;20040001;2004010;1;1
348088;810;1;1;1;0;1;1;3;20040001;2004010;2;1
373815;884;1;1;1;0;1;1;2;20040001;2004010;2;1
365577;859;1;4;1;0;1;1;1;20040001;2004010;1;1
348082;810;1;1;1;0;1;1;1;20040001;2004010;1;1
360041;844;1;1;1;0;1;1;1;20040001;2004010;1;2
361358;848;1;3;1;0;1;1;1;20040001;2004010;1;1
340959;782;1;1;1;0;1;1;1;20040001;2004010;1;1
401141;964;1;1;1;0;1;2;1;20040001;2004010;1;1
421776;1028;1;1;1;0;1;1;2;20040001;2004010;3;1
396006;947;1;4;1;0;1;1;1;20040001;2004010;1;1
341125;782;1;4;1;0;1;1;1;20040001;2004010;1;2
398381;955;1;4;1;0;1;1;1;20040001;2004010;1;1
378345;898;1;1;1;0;1;1;1;20040001;2004010;1;1
366862;863;1;4;1;0;1;1;1;20040001;2004010;1;1
372180;879;1;4;1;0;1;2;2;20040001;2004010;2;1
393440;943;1;4;1;0;1;1;2;20040001;2004010;2;1
396696;950;1;4;1;0;1;1;1;20040001;2004010;1;1
365567;859;1;1;1;0;1;1;1;20040001;2004010;1;1
380922;908;1;4;1;0;1;1;1;20040001;2004010;1;1
345960;802;1;4;1;0;1;1;1;20040001;2004010;1;1
412693;1001;1;1;1;0;1;1;1;20040001;2004010;1;1
402005;966;1;5;1;0;1;1;2;20040001;2004010;3;1
356910;836;1;1;1;0;1;1;1;20040001;2004010;1;1
356345;835;1;4;1;0;1;1;2;20040001;2004010;2;1
365279;858;1;4;1;0;1;1;1;20040001;2004010;1;1
381832;911;1;4;1;0;1;1;1;20040001;2004010;1;1
407119;983;1;4;1;0;1;1;1;20040001;2004010;1;1
383877;917;1;4;1;0;1;1;1;20040001;2004010;1;1
377188;894;1;1;1;0;1;1;1;20040001;2004010;1;1
376626;893;1;1;1;0;1;1;1;20040001;2004010;1;1
342454;789;1;4;1;0;1;1;1;20040001;2004010;1;1
390592;934;1;4;1;0;1;1;1;20040001;2004010;1;1
412758;1001;1;4;1;0;1;1;1;20040001;2004010;1;1
388224;929;1;4;1;0;1;1;2;20040001;2004010;2;1
347641;808;1;1;1;0;1;1;1;20040001;2004010;1;1
397830;953;1;4;1;0;1;1;1;20040001;2004010;1;1
406536;981;1;1;1;0;1;1;1;20040001;2004010;3;1
400254;960;1;4;1;0;1;1;1;20040001;2004010;1;1
412998;1001;1;4;1;0;1;1;1;20040001;2004010;1;1
418478;1019;1;4;1;0;1;1;1;20040001;2004010;1;1
370234;872;1;4;1;0;1;1;2;20040001;2004010;3;1
385233;922;1;4;1;0;1;1;2;20040001;2004010;2;1
386717;926;1;4;1;0;1;1;1;20040001;2004010;1;1
376051;891;1;1;1;0;1;1;1;20040001;2004010;1;1
364927;857;1;4;1;0;1;1;1;20040001;2004010;1;1
355892;833;1;4;1;0;1;1;1;20040001;2004010;1;1
399161;957;1;4;1;0;1;1;1;20040001;2004010;1;1
346346;804;1;1;1;0;1;1;2;20040001;2004010;2;1
408379;986;1;5;1;0;1;1;1;20040001;2004010;1;1
378301;898;1;4;1;0;1;1;1;20040001;2004010;1;1
380491;907;1;4;1;0;1;1;1;20040001;2004010;1;1
385798;923;1;4;1;0;1;1;1;20040001;2004010;1;1
423425;1031;1;1;1;0;1;1;3;20040001;2004010;3;2
413232;1002;1;4;1;0;1;1;1;20040001;2004010;1;1
409192;990;1;4;1;0;1;1;1;20040001;2004010;1;1
374509;887;1;1;1;0;1;1;2;20040001;2004010;2;1
360016;844;1;1;1;0;1;1;1;20040001;2004010;1;1
347396;807;1;1;1;0;1;1;1;20040001;2004010;1;1
417767;1016;1;4;1;0;1;1;1;20040001;2004010;1;1
427125;1041;1;4;1;0;1;1;1;20050001;2005010;1;1
497537;1200;1;1;1;0;1;1;1;20050001;2005010;1;1
433700;1056;1;4;1;0;1;1;1;20050001;2005010;1;1
462501;1120;1;6;1;0;1;3;1;20050001;2005010;3;1
513490;1242;1;4;1;0;1;1;1;20050001;2005010;1;1
464494;1125;1;4;1;0;1;1;1;20050001;2005010;1;1
467413;1132;1;4;1;0;1;1;1;20050001;2005010;1;1
485131;1167;1;4;1;0;1;1;1;20050001;2005010;1;1
513779;1243;1;1;1;0;1;1;1;20050001;2005010;1;1
487195;1173;1;4;1;0;1;1;1;20050001;2005010;1;1
509932;1232;1;4;1;0;1;1;1;20050001;2005010;1;1
483277;1164;1;4;1;0;1;1;1;20050001;2005010;1;1
474354;1145;1;4;1;0;1;1;1;20050001;2005010;1;1
486854;1172;1;4;1;0;1;1;1;20050001;2005010;1;1
459457;1114;1;4;1;0;1;1;1;20050001;2005010;1;1
495093;1193;1;1;1;0;1;1;1;20050001;2005010;1;1
479975;1157;1;4;1;0;1;1;1;20050001;2005010;1;1
459988;1115;1;4;1;0;1;1;1;20050001;2005010;1;1
473901;1144;1;1;1;0;1;1;1;20050001;2005010;1;1
495942;1195;1;4;1;0;1;1;1;20050001;2005010;1;1
435455;1062;1;4;1;0;1;1;1;20050001;2005010;1;1
499410;1205;1;4;1;0;1;1;1;20050001;2005010;1;1
440624;1074;1;4;1;0;1;1;1;20050001;2005010;1;1
459118;1113;1;4;1;0;1;1;1;20050001;2005010;1;1
448296;1089;1;4;1;0;1;1;1;20050001;2005010;1;1
494265;1191;1;4;1;0;1;1;1;20050001;2005010;1;1
438601;1070;1;4;1;0;1;1;1;20050001;2005010;1;1
516663;1251;1;4;1;0;1;1;1;20050001;2005010;1;1
471776;1140;1;4;1;0;1;1;1;20050001;2005010;1;1
486653;1172;1;1;1;0;1;1;1;20050001;2005010;1;1
472392;1141;1;4;1;0;1;1;1;20050001;2005010;1;1
469766;1137;1;4;1;0;1;1;1;20050001;2005010;1;1
480800;1158;1;4;1;0;1;1;1;20050001;2005010;1;1
469771;1137;1;4;1;0;1;1;1;20050001;2005010;1;2
485626;1168;1;4;1;0;1;1;1;20050001;2005010;1;1
430191;1049;1;1;1;0;1;1;1;20050001;2005010;1;1
444762;1083;1;4;1;0;1;1;1;20050001;2005010;1;1
430161;1048;1;4;1;0;1;1;1;20050001;2005010;1;1
503343;1215;1;6;1;0;1;1;1;20050001;2005010;1;1
505893;1221;1;1;1;0;1;1;1;20050001;2005010;1;1
482584;1162;1;4;1;0;1;1;1;20050001;2005010;1;1
432360;1054;1;4;1;0;1;1;1;20050001;2005010;1;1
445266;1084;1;4;1;0;1;1;1;20050001;2005010;1;1
446402;1086;1;4;1;0;1;1;1;20050001;2005010;1;1
490623;1182;1;4;1;0;1;1;1;20050001;2005010;1;1
435306;1061;1;4;1;0;1;1;1;20050001;2005010;1;1
457256;1108;1;4;1;0;1;1;1;20050001;2005010;1;1
490405;1181;1;4;1;0;1;1;1;20050001;2005010;1;1
500759;1208;1;4;1;0;1;1;1;20050001;2005010;1;1
492743;1187;1;4;1;0;1;3;1;20050001;2005010;1;1
460732;1117;1;4;1;0;1;3;2;20050001;2005010;3;1
424605;1035;1;4;1;0;1;1;1;20050001;2005010;1;1
480835;1158;1;4;1;0;1;1;1;20050001;2005010;1;1
456789;1107;1;4;1;0;1;1;1;20050001;2005010;1;1
454579;1102;1;4;1;0;1;1;1;20050001;2005010;1;1
447170;1087;1;4;1;0;1;1;1;20050001;2005010;1;1
510632;1233;1;4;1;0;1;1;1;20050001;2005010;1;1
490573;1182;1;4;1;0;1;1;1;20050001;2005010;1;1
454492;1101;1;4;1;0;1;1;1;20050001;2005010;1;1
472390;1141;1;1;1;0;1;1;1;20050001;2005010;1;1
438461;1070;1;4;1;0;1;1;1;20050001;2005010;1;1
430842;1051;1;4;1;0;1;1;1;20050001;2005010;1;1
504310;1217;1;4;1;0;1;1;1;20050001;2005010;1;1
460921;1117;1;4;1;0;1;1;1;20050001;2005010;1;1
472815;1143;1;4;1;0;1;1;1;20050001;2005010;1;1
478637;1155;1;4;1;0;1;1;1;20050001;2005010;1;1
457571;1108;1;4;1;0;1;1;2;20050001;2005010;2;2
444903;1084;1;4;1;0;1;1;1;20050001;2005010;1;1
444411;1082;1;4;1;0;1;1;1;20050001;2005010;1;1
445171;1084;1;4;1;0;1;1;1;20050001;2005010;1;1
470458;1138;1;4;1;0;1;1;1;20050001;2005010;1;1
500966;1209;1;1;1;0;1;1;1;20050001;2005010;1;1
477094;1152;1;4;1;0;1;1;1;20050001;2005010;1;1
447687;1088;1;4;1;0;1;1;1;20050001;2005010;1;1
470887;1139;1;4;1;0;1;1;1;20050001;2005010;1;1
476590;1150;1;4;1;0;1;1;1;20050001;2005010;1;1
444925;1084;1;4;1;0;1;1;1;20050001;2005010;1;1
515492;1247;1;1;1;0;1;1;3;20050001;2005010;2;1
439139;1071;1;4;1;0;1;1;1;20050001;2005010;1;1
491113;1183;1;1;1;0;1;1;1;20050001;2005010;1;1
439519;1072;1;4;1;0;1;1;1;20050001;2005010;1;1
441571;1076;1;4;1;0;1;1;1;20050001;2005010;1;1
475677;1148;1;4;1;0;1;1;1;20050001;2005010;1;1
479728;1157;1;4;1;0;1;1;1;20050001;2005010;1;1
476613;1150;1;6;1;0;1;1;1;20050001;2005010;1;1
482745;1163;1;4;1;0;1;1;1;20050001;2005010;1;1
482999;1163;1;4;1;0;1;1;1;20050001;2005010;1;1
501637;1210;1;1;1;0;1;1;1;20050001;2005010;1;1
488153;1176;1;4;1;0;1;1;1;20050001;2005010;1;1
440125;1073;1;4;1;0;1;1;1;20050001;2005010;1;1
461803;1119;1;4;1;0;1;1;1;20050001;2005010;1;1
510550;1233;1;4;1;0;1;1;1;20050001;2005010;1;1
435836;1063;1;4;1;0;1;1;1;20050001;2005010;1;1
470384;1138;1;6;1;0;1;1;2;20050001;2005010;3;1
489827;1180;1;4;1;0;1;1;1;20050001;2005010;1;1
466404;1129;1;4;1;0;1;1;1;20050001;2005010;1;1
437685;1067;1;4;1;0;1;1;1;20050001;2005010;1;1
510622;1233;1;4;1;0;1;3;1;20050001;2005010;3;2
469960;1137;1;1;1;0;1;1;1;20050001;2005010;1;1
448975;1091;1;4;1;0;1;1;1;20050001;2005010;1;1
537541;1305;1;4;1;0;1;1;1;20060001;2006010;1;1
551744;1339;1;4;1;0;1;1;1;20060001;2006010;1;2
583264;1412;1;4;1;0;1;1;1;20060001;2006010;1;1
592059;1428;1;4;1;0;1;1;1;20060001;2006010;1;1
555406;1349;1;4;1;0;1;1;1;20060001;2006010;1;1
544368;1320;1;1;1;0;1;1;2;20060001;2006010;2;1
542867;1316;1;4;1;0;1;1;1;20060001;2006010;1;1
588890;1423;1;4;1;0;1;1;1;20060001;2006010;1;1
528227;1282;1;1;1;0;1;1;1;20060001;2006010;1;1
558913;1356;1;4;1;0;1;1;1;20060001;2006010;1;1
571109;1386;1;4;1;0;1;1;1;20060001;2006010;1;1
588962;1423;1;4;1;0;1;1;1;20060001;2006010;1;1
586805;1419;1;4;1;0;1;1;1;20060001;2006010;1;1
606563;1458;1;4;1;0;1;1;1;20060001;2006010;1;1
585677;1417;1;4;1;0;1;1;1;20060001;2006010;1;1
576954;1398;1;1;1;0;1;1;1;20060001;2006010;1;1
589805;1425;1;4;1;0;1;1;1;20060001;2006010;1;1
527858;1281;1;4;1;0;1;1;1;20060001;2006010;1;1
598924;1441;1;4;1;0;1;1;1;20060001;2006010;1;1
593746;1433;1;4;1;0;1;1;1;20060001;2006010;1;1
561279;1361;1;4;1;0;1;1;1;20060001;2006010;1;1
606775;1458;1;4;1;0;1;1;1;20060001;2006010;1;1
603262;1451;1;4;1;0;1;1;1;20060001;2006010;1;1
586799;1419;1;4;1;0;1;1;1;20060001;2006010;1;1
553039;1343;1;4;1;0;1;1;1;20060001;2006010;1;1
521242;1264;1;1;1;0;1;1;1;20060001;2006010;1;1
527653;1281;1;4;1;0;1;1;1;20060001;2006010;1;1
599689;1443;1;4;1;0;1;1;1;20060001;2006010;1;1
555520;1349;1;4;1;0;1;1;1;20060001;2006010;1;1
547475;1328;1;4;1;0;1;1;1;20060001;2006010;1;1
603265;1451;1;4;1;0;1;1;1;20060001;2006010;1;1
518483;1256;1;4;1;0;1;1;1;20060001;2006010;1;1
585001;1416;1;4;1;0;1;1;1;20060001;2006010;1;1
516977;1252;1;4;1;0;1;1;1;20060001;2006010;1;1
538021;1306;1;4;1;0;1;1;1;20060001;2006010;1;1
531589;1291;1;4;1;0;1;1;2;20060001;2006010;2;1
593521;1432;1;4;1;0;1;1;1;20060001;2006010;1;1
608283;1462;1;4;1;0;1;1;1;20060001;2006010;1;1
546297;1325;1;4;1;0;1;1;1;20060001;2006010;1;1
572309;1388;1;1;1;0;1;1;1;20060001;2006010;1;1
559921;1358;1;4;1;0;1;1;1;20060001;2006010;1;1
603710;1451;1;4;1;0;1;1;1;20060001;2006010;1;1
546077;1325;1;4;1;0;1;1;1;20060001;2006010;1;1
546955;1327;1;4;1;0;1;1;1;20060001;2006010;1;1
610154;1466;1;4;1;0;1;1;1;20060001;2006010;1;1
575705;1395;1;4;1;0;1;1;1;20060001;2006010;1;1
561217;1361;1;4;1;0;1;1;1;20060001;2006010;1;1
599952;1443;1;4;1;0;1;1;1;20060001;2006010;1;1
606644;1458;1;4;1;0;1;1;1;20060001;2006010;1;1
543136;1317;1;4;1;0;1;1;1;20060001;2006010;1;1
574443;1393;1;4;1;0;1;1;1;20060001;2006010;1;1
580643;1405;1;4;1;0;1;1;1;20060001;2006010;1;1
593599;1432;1;4;1;0;1;1;1;20060001;2006010;1;1
549102;1333;1;4;1;0;1;1;1;20060001;2006010;1;1
563930;1368;1;4;1;0;1;1;1;20060001;2006010;1;1
597426;1439;1;4;1;0;1;1;1;20060001;2006010;1;1
561923;1363;1;4;1;0;1;1;1;20060001;2006010;1;1
571991;1388;1;6;1;0;1;1;1;20060001;2006010;3;1
544006;1319;1;4;1;0;1;1;1;20060001;2006010;1;1
531844;1292;1;1;1;0;1;1;1;20060001;2006010;1;1
586765;1419;1;4;1;0;1;1;1;20060001;2006010;1;1
528980;1284;1;4;1;0;1;1;1;20060001;2006010;1;1
543416;1318;1;4;1;0;1;1;2;20060001;2006010;2;1
578210;1401;1;4;1;0;1;1;1;20060001;2006010;1;1
596257;1437;1;4;1;0;1;1;1;20060001;2006010;1;1
589406;1424;1;4;1;0;1;1;1;20060001;2006010;1;1
588045;1421;1;4;1;0;1;1;1;20060001;2006010;1;1
609952;1466;1;4;1;0;1;1;1;20060001;2006010;1;1
576656;1397;1;4;1;0;1;1;1;20060001;2006010;1;1
528751;1283;1;4;1;0;1;1;1;20060001;2006010;1;1
561911;1363;1;4;1;0;1;1;1;20060001;2006010;1;1
606991;1459;1;1;1;0;1;1;1;20060001;2006010;1;1
559175;1357;1;4;1;0;1;1;1;20060001;2006010;1;1
569526;1383;1;4;1;0;1;1;1;20060001;2006010;1;1
575955;1395;1;4;1;0;1;1;1;20060001;2006010;1;1
541792;1314;1;4;1;0;1;1;1;20060001;2006010;1;1
563426;1367;1;4;1;0;1;1;1;20060001;2006010;1;1
557869;1354;1;4;1;0;1;1;1;20060001;2006010;1;1
517156;1253;1;4;1;0;1;1;1;20060001;2006010;1;1
574309;1392;1;4;1;0;1;1;1;20060001;2006010;1;1
545261;1323;1;4;1;0;1;1;1;20060001;2006010;1;1
525823;1276;1;4;1;0;1;1;1;20060001;2006010;1;1
542985;1317;1;4;1;0;1;1;1;20060001;2006010;1;1
571803;1387;1;4;1;0;1;1;1;20060001;2006010;1;1
519933;1259;1;4;1;0;1;1;1;20060001;2006010;1;1
574898;1394;1;4;1;0;1;1;2;20060001;2006010;2;1
541648;1314;1;4;1;0;1;1;1;20060001;2006010;1;1
578860;1402;1;4;1;0;1;1;2;20060001;2006010;2;1
579002;1402;1;4;1;0;1;1;2;20060001;2006010;2;1
593189;1431;1;4;1;0;1;1;1;20060001;2006010;1;1
589993;1425;1;4;1;0;1;1;1;20060001;2006010;1;1
563929;1368;1;4;1;0;1;1;1;20060001;2006010;1;1
610293;1466;1;4;1;0;1;1;1;20060001;2006010;1;1
536974;1304;1;4;1;0;1;1;1;20060001;2006010;1;1
541029;1312;1;4;1;0;1;1;1;20060001;2006010;1;1
543849;1319;1;4;1;0;1;1;1;20060001;2006010;1;1
603977;1452;1;1;1;0;1;1;1;20060001;2006010;1;1
584177;1414;1;4;1;0;1;1;1;20060001;2006010;1;1
583537;1413;1;4;1;0;1;1;1;20060001;2006010;1;1
534961;1299;1;4;1;0;1;1;1;20060001;2006010;1;1
627804;1509;1;4;1;0;1;1;1;20070001;2007010;1;1
687484;1682;1;1;1;0;1;1;1;20070001;2007010;1;1
663456;1605;1;1;1;0;1;1;1;20070001;2007010;1;1
696580;1708;1;1;1;0;1;1;1;20070001;2007010;1;1
610803;1468;1;4;1;0;1;1;2;20070001;2007010;2;1
660323;1595;1;1;1;0;1;1;3;20070001;2007010;2;1
631161;1516;1;4;1;0;1;1;1;20070001;2007010;1;1
619680;1491;1;4;1;0;1;1;1;20070001;2007010;1;1
646480;1557;1;4;1;0;1;1;1;20070001;2007010;1;1
692293;1696;1;4;1;0;1;1;1;20070001;2007010;1;1
655912;1580;1;1;1;0;1;1;1;20070001;2007010;1;1
684168;1673;1;4;1;0;1;1;1;20070001;2007010;1;1
680655;1665;1;4;1;0;1;1;2;20070001;2007010;2;1
689200;1687;1;4;1;0;1;1;1;20070001;2007010;1;1
652073;1570;1;4;1;0;1;1;1;20070001;2007010;1;1
616870;1484;1;4;1;0;1;1;1;20070001;2007010;1;1
697885;1711;1;4;1;0;1;1;1;20070001;2007010;1;1
637496;1534;1;4;1;0;1;1;1;20070001;2007010;1;1
686987;1681;1;4;1;0;1;1;1;20070001;2007010;1;1
688887;1686;1;1;1;0;1;1;1;20070001;2007010;1;1
672644;1636;1;1;1;0;1;2;2;20070001;2007010;2;1
621246;1495;1;4;1;0;1;1;1;20070001;2007010;1;1
611775;1471;1;4;1;0;1;1;1;20070001;2007010;1;1
612656;1474;1;4;1;0;1;1;1;20070001;2007010;1;1
617978;1487;1;4;1;0;1;1;1;20070001;2007010;1;1
675035;1644;1;1;1;0;1;3;3;20070001;2007010;3;1
685470;1677;1;4;1;0;1;1;1;20070001;2007010;1;1
622929;1498;1;4;1;0;1;3;4;20070001;2007010;3;1
663896;1606;1;4;1;0;1;1;1;20070001;2007010;1;1
615062;1480;1;4;1;0;1;1;1;20070001;2007010;1;1
686839;1681;1;4;1;0;1;1;1;20070001;2007010;1;1
658924;1589;1;4;1;0;1;1;1;20070001;2007010;1;1
616467;1483;1;4;1;0;1;1;1;20070001;2007010;1;1
650295;1566;1;4;1;0;1;1;1;20070001;2007010;1;1
614204;1478;1;4;1;0;1;1;1;20070001;2007010;1;2
